----------------------------------------------------
User Id:1
----------------------------------------------------
User Id:245
Recommened Item Id :194, Strength of the preference : 5.0
Recommened Item Id :215, Strength of the preference : 5.0
Recommened Item Id :96, Strength of the preference : 4.989723
Recommened Item Id :116, Strength of the preference : 4.967615
Recommened Item Id :182, Strength of the preference : 4.966858
----------------------------------------------------
User Id:246
Recommened Item Id :904, Strength of the preference : 5.0
Recommened Item Id :326, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 4.9464345
Recommened Item Id :898, Strength of the preference : 4.6614695
Recommened Item Id :7, Strength of the preference : 4.63888
----------------------------------------------------
User Id:247
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :297, Strength of the preference : 4.9670086
Recommened Item Id :988, Strength of the preference : 4.9427767
Recommened Item Id :262, Strength of the preference : 4.913272
Recommened Item Id :285, Strength of the preference : 4.6003156
----------------------------------------------------
User Id:248
Recommened Item Id :878, Strength of the preference : 5.0
Recommened Item Id :902, Strength of the preference : 5.0
Recommened Item Id :1062, Strength of the preference : 4.937393
Recommened Item Id :901, Strength of the preference : 4.7653193
Recommened Item Id :261, Strength of the preference : 4.612944
----------------------------------------------------
User Id:249
Recommened Item Id :313, Strength of the preference : 4.4900846
Recommened Item Id :901, Strength of the preference : 4.4634213
Recommened Item Id :360, Strength of the preference : 4.336815
Recommened Item Id :348, Strength of the preference : 4.286466
Recommened Item Id :308, Strength of the preference : 4.192106
----------------------------------------------------
User Id:250
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :297, Strength of the preference : 4.8311524
Recommened Item Id :305, Strength of the preference : 4.63531
Recommened Item Id :306, Strength of the preference : 4.5096235
Recommened Item Id :275, Strength of the preference : 4.4985533
----------------------------------------------------
User Id:251
Recommened Item Id :299, Strength of the preference : 5.0
Recommened Item Id :304, Strength of the preference : 4.532753
Recommened Item Id :335, Strength of the preference : 4.524159
Recommened Item Id :865, Strength of the preference : 4.4900537
Recommened Item Id :260, Strength of the preference : 4.4874525
----------------------------------------------------
User Id:252
Recommened Item Id :82, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :511, Strength of the preference : 5.0
Recommened Item Id :182, Strength of the preference : 4.973919
----------------------------------------------------
User Id:253
Recommened Item Id :690, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :475, Strength of the preference : 4.519172
Recommened Item Id :756, Strength of the preference : 4.487138
Recommened Item Id :550, Strength of the preference : 4.4675736
----------------------------------------------------
User Id:254
Recommened Item Id :298, Strength of the preference : 4.6403675
Recommened Item Id :297, Strength of the preference : 4.467607
Recommened Item Id :262, Strength of the preference : 4.4451137
Recommened Item Id :877, Strength of the preference : 4.4133334
Recommened Item Id :307, Strength of the preference : 4.1564593
----------------------------------------------------
User Id:255
Recommened Item Id :654, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :79, Strength of the preference : 5.0
Recommened Item Id :603, Strength of the preference : 4.993747
Recommened Item Id :202, Strength of the preference : 4.9851856
----------------------------------------------------
User Id:256
Recommened Item Id :881, Strength of the preference : 5.0
Recommened Item Id :297, Strength of the preference : 4.9670086
Recommened Item Id :302, Strength of the preference : 4.716157
Recommened Item Id :261, Strength of the preference : 4.5845246
Recommened Item Id :354, Strength of the preference : 4.53501
----------------------------------------------------
User Id:257
Recommened Item Id :180, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 4.9970446
Recommened Item Id :96, Strength of the preference : 4.9946995
Recommened Item Id :603, Strength of the preference : 4.9811754
Recommened Item Id :297, Strength of the preference : 4.9670086
----------------------------------------------------
User Id:258
Recommened Item Id :524, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :520, Strength of the preference : 5.0
Recommened Item Id :408, Strength of the preference : 5.0
Recommened Item Id :101, Strength of the preference : 5.0
----------------------------------------------------
User Id:259
Recommened Item Id :334, Strength of the preference : 5.0
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :330, Strength of the preference : 4.90367
Recommened Item Id :297, Strength of the preference : 4.711565
----------------------------------------------------
User Id:260
Recommened Item Id :516, Strength of the preference : 5.0
Recommened Item Id :317, Strength of the preference : 5.0
Recommened Item Id :161, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
Recommened Item Id :99, Strength of the preference : 4.990553
----------------------------------------------------
User Id:261
Recommened Item Id :443, Strength of the preference : 5.0
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :185, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
----------------------------------------------------
User Id:262
Recommened Item Id :222, Strength of the preference : 5.0
Recommened Item Id :901, Strength of the preference : 4.814249
Recommened Item Id :302, Strength of the preference : 4.665793
Recommened Item Id :313, Strength of the preference : 4.556045
Recommened Item Id :326, Strength of the preference : 4.5527706
----------------------------------------------------
User Id:263
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :405, Strength of the preference : 4.984888
Recommened Item Id :116, Strength of the preference : 4.9709735
Recommened Item Id :297, Strength of the preference : 4.9670086
----------------------------------------------------
User Id:264
Recommened Item Id :308, Strength of the preference : 4.8375454
Recommened Item Id :297, Strength of the preference : 4.7542834
Recommened Item Id :243, Strength of the preference : 4.554437
Recommened Item Id :338, Strength of the preference : 4.5087347
Recommened Item Id :749, Strength of the preference : 4.498978
----------------------------------------------------
User Id:265
Recommened Item Id :631, Strength of the preference : 5.0
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :382, Strength of the preference : 5.0
Recommened Item Id :246, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 4.991377
----------------------------------------------------
User Id:266
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :443, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :148, Strength of the preference : 5.0
Recommened Item Id :135, Strength of the preference : 4.990785
----------------------------------------------------
